Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,MARION,89,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,692",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,SEARCY,129,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,700",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,SHARP,135,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,164",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,STONE,137,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,891",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,VAN BUREN,141,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,436",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHEAST,30,CLAY,21,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,788",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHEAST,30,CRAIGHEAD,31,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,451",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHEAST,30,GREENE,55,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,818",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHEAST,30,INDEPENDENCE,63,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,067",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHEAST,30,JACKSON,67,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,007",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHEAST,30,LAWRENCE,75,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,609",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHEAST,30,MISSISSIPPI,93,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,584",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHEAST,30,POINSETT,111,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,440",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHEAST,30,RANDOLPH,121,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,053",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHEAST,30,WHITE,145,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,384",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHWEST,10,BENTON,7,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,796",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHWEST,10,BOONE,9,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,933",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHWEST,10,CARROLL,15,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,992",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHWEST,10,MADISON,87,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,232",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHWEST,10,NEWTON,101,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,159",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,NORTHWEST,10,WASHINGTON,143,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,460",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,BRADLEY,11,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,664",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CALHOUN,13,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,591",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CLARK,19,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,036",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CLEVELAND,25,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,733",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,COLUMBIA,27,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,902",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,DALLAS,39,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,085",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,NEVADA,99,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,507",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,OUACHITA,103,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,230",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,UNION,139,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,912",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTHEAST,90,ASHLEY,3,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,172",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTHEAST,90,CHICOT,17,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,081",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTHEAST,90,DESHA,41,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,113",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTHEAST,90,DREW,43,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,711",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTHEAST,90,JEFFERSON,69,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,494",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTHEAST,90,LINCOLN,79,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,517",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTHWEST,70,HEMPSTEAD,57,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,902",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTHWEST,70,HOWARD,61,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,175",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTHWEST,70,LAFAYETTE,73,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,940",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTHWEST,70,LITTLE RIVER,81,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,717",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTHWEST,70,MILLER,91,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,500",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTHWEST,70,MONTGOMERY,97,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,481",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTHWEST,70,PIKE,109,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,015",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,SOUTHWEST,70,SEVIER,133,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,481",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,WEST CENTRAL,40,CRAWFORD,33,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,236",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,WEST CENTRAL,40,FRANKLIN,47,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,245",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,WEST CENTRAL,40,JOHNSON,71,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,931",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,WEST CENTRAL,40,LOGAN,83,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,129",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POLK,113,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,901",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POPE,115,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,861",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SCOTT,127,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,109",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SEBASTIAN,131,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,298",5.8
CENSUS,2022,END OF DEC,COUNTY,ARKANSAS,5,WEST CENTRAL,40,YELL,149,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,691",5.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,ALAMEDA,1,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"13,473",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,CONTRA COSTA,13,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"9,199",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,LAKE,33,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,833",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MARIN,41,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"7,636",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MONTEREY,53,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"12,799",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,NAPA,55,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"61,295",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN BENITO,69,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,362",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN FRANCISCO,75,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"48,425",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"12,118",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"12,311",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"13,303",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"38,401",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"30,475",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,493",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,267",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,222",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,DEL NORTE,15,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,206",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,HUMBOLDT,23,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,578",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,MENDOCINO,45,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,511",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,BUTTE,7,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"13,981",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"11,119",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,262",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"15,766",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"12,901",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"14,191",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"5,479",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,780",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"11,174",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"16,378",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,539",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,391",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"13,239",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"16,527",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"20,649",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"20,208",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"15,617",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,ALPINE,3,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,950",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,AMADOR,5,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"6,386",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,CALAVERAS,9,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,909",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,EL DORADO,17,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"11,768",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,INYO,27,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,961,18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MARIPOSA,43,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,306",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MONO,51,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"3,138",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,NEVADA,57,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"8,650",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,PLACER,61,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"12,188",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,SIERRA,91,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,427",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,TUOLUMNE,109,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,337",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SHASTA,89,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"10,930",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SISKIYOU,93,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"4,174",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,TRINITY,105,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"2,661",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,IMPERIAL,25,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"11,892",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,LOS ANGELES,37,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"21,834",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,ORANGE,59,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"15,003",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,RIVERSIDE,65,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"19,831",18.8
CENSUS,2022,END OF DEC,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SAN BERNARDINO,71,AG LAND,"AG LAND, INCL BUILDINGS - ASSET VALUE, MEASURED IN $ / ACRE",TOTAL,NOT SPECIFIED,"47,339",18.8
